timestamp,tracking_state,num_features,tx,ty,tz,qx,qy,qz,qw
1785942424.658167839,2,1008,-0.188445866,-0.202052772,0.023811435,0.015724389,0.014168635,0.005067243,0.999763131
1785942424.758308411,2,1005,-0.197801605,-0.213471979,0.018449651,0.019151943,-0.000210403,0.005069730,0.999803722
1785942424.858859539,2,1006,-0.202248290,-0.225266606,0.010507147,0.021158515,-0.014639994,0.003434999,0.999663055
1785942424.970222950,2,1005,-0.202153102,-0.244916260,0.004262112,0.015337793,-0.018738160,0.000544872,0.999706626
1785942425.070744991,2,1007,-0.200642526,-0.262917817,0.003400245,0.005090547,-0.009007261,-0.000776767,0.999946177
1785942425.158272266,2,1008,-0.199766263,-0.262948841,0.008928718,0.001388861,0.004778450,-0.000968434,0.999987185
1785942425.258366108,2,1004,-0.199422553,-0.261592090,0.015157526,-0.002090645,0.016077375,-0.000798674,0.999868274
1785942425.358248234,2,1009,-0.200470194,-0.264722943,0.020716039,-0.006219276,0.021552114,0.000090434,0.999748409
1785942425.469121456,2,1008,-0.211007133,-0.257544696,0.023569126,-0.002097697,0.022145126,0.000812863,0.999752223
1785942425.558383465,2,1009,-0.220196173,-0.253613442,0.022510007,0.004212639,0.014440370,0.000528578,0.999886751
1785942425.659071207,2,1010,-0.232530043,-0.277420014,0.016639112,0.000312990,0.004417718,0.001235066,0.999989450
1785942425.758870602,2,1007,-0.239924982,-0.283434868,0.009472515,0.004663198,-0.007083945,-0.000400721,0.999963939
1785942425.869791269,2,1004,-0.239187434,-0.294428825,0.003057658,0.004637496,-0.015206786,-0.002644895,0.999870121
1785942425.972079515,2,1003,-0.236959040,-0.306785166,-0.000049358,-0.000663680,-0.009833818,-0.005147612,0.999938190
1785942426.070636272,2,1008,-0.233155698,-0.306550264,0.004258201,-0.002899640,0.002526028,-0.005596381,0.999976933
1785942426.158534288,2,1005,-0.233859137,-0.310211271,0.010849037,-0.007650238,0.015034871,-0.005643522,0.999841809
1785942426.269957542,2,1003,-0.236592501,-0.310536444,0.016754149,-0.010229187,0.023484746,-0.004847283,0.999660134
1785942426.359106779,2,1003,-0.241624102,-0.313486427,0.020349970,-0.011729117,0.025413584,-0.004015374,0.999600172
1785942426.459172249,2,1004,-0.253518194,-0.318011761,0.021583533,-0.010723851,0.022376275,-0.002938402,0.999687791
1785942426.559155703,2,1007,-0.262418360,-0.323052317,0.016980134,-0.007282516,0.011958336,-0.002233595,0.999899507
1785942426.660237551,2,1006,-0.267842382,-0.329973072,0.008975678,-0.003713140,-0.001345303,-0.002406555,0.999989331
1785942426.759137869,2,1003,-0.268554896,-0.340625674,-0.000172098,-0.002536620,-0.014352796,-0.004252247,0.999884784
1785942426.858619690,2,1004,-0.270224571,-0.347671837,-0.005561070,-0.001558114,-0.020598821,-0.006635403,0.999764621
1785942426.958750010,2,1005,-0.270682663,-0.348304629,-0.006643765,-0.000448004,-0.020042853,-0.009972314,0.999749303
1785942427.071374655,2,1009,-0.268258750,-0.350216180,-0.004004652,-0.002389311,-0.014087394,-0.013190687,0.999810874
1785942427.158862829,2,1010,-0.269862920,-0.353759915,0.002784116,-0.006364942,-0.002859408,-0.016358998,0.999841869
1785942427.259484053,2,1003,-0.272208780,-0.353999972,0.008211248,-0.008418781,0.007670399,-0.019342937,0.999748051
1785942427.371890545,2,1005,-0.279364914,-0.361247241,0.013315522,-0.012251751,0.015642768,-0.022145471,0.999557316
1785942427.459095955,2,1003,-0.286986828,-0.367232680,0.015366856,-0.013521436,0.017118130,-0.024982318,0.999449909
1785942427.570717335,2,1003,-0.298208266,-0.366055012,0.012794187,-0.009879373,0.013927097,-0.027709914,0.999470174
1785942427.659081221,2,1003,-0.306813121,-0.369376957,0.007272895,-0.007451862,0.005923806,-0.030732367,0.999482334
1785942427.759832144,2,1003,-0.316995859,-0.385506362,0.001420530,-0.010986871,-0.001943835,-0.033572901,0.999374032
1785942427.859229803,2,1007,-0.320736587,-0.386876106,-0.004453831,-0.008347890,-0.009830029,-0.037461706,0.999214888
1785942427.974355936,2,1005,-0.324967206,-0.386586219,-0.006873914,-0.006015867,-0.012793973,-0.041759677,0.999027669
1785942428.070981979,2,1006,-0.326491117,-0.389558047,-0.007582070,-0.006676387,-0.011978489,-0.045707069,0.998860776
1785942428.170925856,2,1005,-0.331804723,-0.388695091,-0.003926966,-0.006983558,-0.005783535,-0.050145052,0.998700798
1785942428.259254456,2,1004,-0.335246444,-0.389459848,-0.000071969,-0.008571424,0.000723008,-0.054531604,0.998475015
1785942428.359473228,2,1005,-0.341508329,-0.394227803,0.005272600,-0.011727961,0.007100075,-0.058281910,0.998206019
1785942428.460788488,2,1001,-0.349513948,-0.396971375,0.007236111,-0.012844674,0.010594468,-0.062167630,0.997926831
1785942428.559379101,2,1005,-0.359064162,-0.400022000,0.007438964,-0.012658657,0.010692139,-0.065627865,0.997706592
1785942428.659848690,2,1005,-0.368004680,-0.403761417,0.003895311,-0.011598367,0.007073467,-0.069246106,0.997507155
1785942428.759750366,2,1003,-0.377931356,-0.413619310,0.002455336,-0.012714436,0.002308021,-0.072672091,0.997272193
1785942428.871325254,2,1004,-0.385030985,-0.412066728,-0.003009232,-0.008909405,-0.002851778,-0.076565519,0.997020721
1785942428.970941067,2,1004,-0.388407499,-0.412745953,-0.006889640,-0.006949154,-0.007240067,-0.080703996,0.996687651
1785942429.061852932,2,1004,-0.396759212,-0.413909167,-0.007601152,-0.006954818,-0.006379209,-0.084840611,0.996349871
1785942429.163364410,2,1004,-0.400376707,-0.415415019,-0.005547268,-0.008167232,-0.005055373,-0.089064628,0.995979548
1785942429.277772188,2,1004,-0.405493259,-0.417101711,-0.002187034,-0.010037914,-0.001826383,-0.093504146,0.995566607
1785942429.359939575,2,1003,-0.410065860,-0.415505916,0.000567804,-0.009984458,0.001487785,-0.097429268,0.995191276
1785942429.460603476,2,1004,-0.416828007,-0.419338465,0.004401834,-0.011898753,0.004375186,-0.101944707,0.994709313
1785942429.560824156,2,1003,-0.424297810,-0.421930432,0.005408575,-0.011803835,0.006129327,-0.105579533,0.994321942
1785942429.660578728,2,1001,-0.433119684,-0.424426615,0.004427725,-0.010868116,0.006507892,-0.109074250,0.993952870
1785942429.760554314,2,1006,-0.440655321,-0.427166879,0.002194887,-0.009756451,0.004714306,-0.112783000,0.993560553
1785942429.874457359,2,1002,-0.446852595,-0.430731058,-0.000803629,-0.008950467,0.001709777,-0.116026342,0.993204355
1785942429.997878075,2,1000,-0.454113513,-0.431712091,-0.003222551,-0.007825614,-0.000327732,-0.119569756,0.992794931
1785942430.071179152,2,1009,-0.460523516,-0.430777520,-0.005884136,-0.006460281,-0.001903792,-0.123311631,0.992345154
1785942430.172989845,2,1009,-0.465969890,-0.431852877,-0.007358316,-0.006566274,-0.002841349,-0.127227619,0.991847754
1785942430.262205124,2,1004,-0.472647458,-0.430873513,-0.007616550,-0.006151661,-0.002098966,-0.130904451,0.991373718
1785942430.362618685,2,1005,-0.480623454,-0.432586849,-0.006033710,-0.007218436,0.000007867,-0.134628937,0.990869820
1785942430.470778942,2,1008,-0.485721141,-0.433301181,-0.004863655,-0.007673086,0.001093413,-0.138282359,0.990362525
1785942430.574385166,2,1004,-0.491912246,-0.434115082,-0.003403213,-0.007927655,0.002441596,-0.141796470,0.989861071
1785942430.661708117,2,1005,-0.498118192,-0.434843332,-0.001610473,-0.007959181,0.002997163,-0.144963309,0.989400506
1785942430.774761438,2,1003,-0.505549550,-0.436407417,-0.001969861,-0.007885749,0.002990341,-0.148199677,0.988921523
1785942430.860578060,2,1004,-0.513068020,-0.440291673,-0.002709042,-0.008464287,0.001836028,-0.151191399,0.988466561
1785942430.965734959,2,1009,-0.520012558,-0.439789087,-0.005516092,-0.006681784,0.000277730,-0.154270962,0.988005936
1785942431.071310520,2,1006,-0.527501583,-0.440558702,-0.007672285,-0.005512105,-0.001043779,-0.157518595,0.987500131
1785942431.161653996,2,1005,-0.534377038,-0.442775249,-0.009175269,-0.005230839,-0.002153169,-0.160406440,0.987034857
1785942431.276502609,2,1007,-0.541273355,-0.440362900,-0.009865992,-0.003717511,-0.001799351,-0.163444653,0.986543894
1785942431.362179279,2,1003,-0.547816515,-0.442709923,-0.008729780,-0.004931828,-0.001279065,-0.166548744,0.986020088
1785942431.461100578,2,1005,-0.554000080,-0.441769004,-0.006751197,-0.005204956,0.000092215,-0.169837192,0.985458374
1785942431.573003769,2,1003,-0.559542716,-0.441591501,-0.005296514,-0.005288724,0.001328056,-0.172629163,0.984971821
1785942431.660485029,2,1004,-0.566838861,-0.444205850,-0.003748780,-0.006181659,0.002594207,-0.175448582,0.984465778
1785942431.762461901,2,1008,-0.572726488,-0.446650177,-0.002785585,-0.006259580,0.002613424,-0.177855924,0.984033167
1785942431.873119593,2,1003,-0.578300774,-0.447350144,-0.004552140,-0.005128485,0.001661368,-0.180235356,0.983608782
1785942431.961069584,2,1007,-0.585181475,-0.448014498,-0.005908008,-0.004072264,0.000761804,-0.182571501,0.983183861
1785942432.072339773,2,1006,-0.591615319,-0.451702446,-0.006484479,-0.004916304,-0.000632712,-0.185220733,0.982684433
1785942432.161216021,2,1005,-0.596778512,-0.450588346,-0.008321756,-0.003584491,-0.001640312,-0.187738374,0.982211173
1785942432.271571636,2,1004,-0.605795801,-0.452462316,-0.006913261,-0.004190750,-0.000418190,-0.190227047,0.981731117
1785942432.361279726,2,1003,-0.610072434,-0.455539346,-0.006397316,-0.004537905,-0.000577914,-0.192654893,0.981255889
1785942432.461801052,2,1007,-0.615070343,-0.457328111,-0.006772909,-0.003826256,0.000014955,-0.194699258,0.980855525
1785942432.560773849,2,1004,-0.623291492,-0.460611373,-0.005404500,-0.003744892,0.001533051,-0.197049037,0.980385303
1785942432.660853148,2,1006,-0.626647353,-0.463812619,-0.006763742,-0.003642533,0.000697937,-0.199347317,0.979921937
1785942432.761120558,2,1008,-0.632490814,-0.464889675,-0.007385952,-0.003159195,0.000970663,-0.201252520,0.979533851
1785942432.884523869,2,1007,-0.638849616,-0.466729432,-0.006755973,-0.003774871,0.001259037,-0.203291833,0.979110122
1785942432.961545944,2,1004,-0.641971767,-0.466283798,-0.007484309,-0.003653483,0.000449758,-0.205362380,0.978679121
1785942433.073316813,2,1007,-0.649032116,-0.466529667,-0.006711336,-0.004159941,0.001493199,-0.207462534,0.978232980
1785942433.161159277,2,1004,-0.654860020,-0.470616877,-0.005325695,-0.005609317,0.001723924,-0.209319845,0.977829635
1785942433.261919975,2,1007,-0.660576880,-0.471378624,-0.006715663,-0.004417156,0.001920158,-0.210986301,0.977477133
1785942433.361499310,2,1005,-0.667206407,-0.474199533,-0.006612388,-0.003531078,0.001281356,-0.212941527,0.977057695
1785942433.463148832,2,1002,-0.672902346,-0.477523178,-0.009496724,-0.002323321,-0.000762104,-0.214384064,0.976746380
1785942433.576217413,2,1007,-0.679707527,-0.476349175,-0.013272246,0.000477752,-0.002450056,-0.215979159,0.976394832
1785942433.672989130,2,1004,-0.684739053,-0.480691701,-0.015150730,0.000247130,-0.004839632,-0.217552736,0.976036549
1785942433.774966478,2,1002,-0.688015342,-0.481317163,-0.016583038,0.000697100,-0.006098677,-0.219354436,0.975625932
1785942433.862452745,2,1006,-0.691721857,-0.482139587,-0.014805811,-0.000099786,-0.004900713,-0.221193746,0.975217581
1785942433.962448597,2,1002,-0.695347071,-0.484236956,-0.010888414,-0.001996487,-0.002025408,-0.223022208,0.974809229
1785942434.061539650,2,1005,-0.701515377,-0.486605287,-0.004845623,-0.004184190,0.002552540,-0.224697366,0.974416316
1785942434.161717176,2,1005,-0.707424164,-0.488694072,-0.001046471,-0.004967305,0.005935434,-0.225935817,0.974111497
1785942434.278588057,2,1008,-0.715123296,-0.491940886,-0.000094663,-0.005014949,0.007107300,-0.227126852,0.973826349
1785942434.364684105,2,1005,-0.723347247,-0.493213922,-0.003508068,-0.002531953,0.005485328,-0.227921471,0.973660767
1785942434.464012384,2,1006,-0.729979992,-0.496666282,-0.010783046,-0.000341260,0.000355065,-0.228905380,0.973448575
1785942434.574433327,2,1001,-0.736254513,-0.498749286,-0.018671528,0.002382641,-0.005174433,-0.229744539,0.973234296
1785942434.662411690,2,1006,-0.741451263,-0.501862466,-0.024103515,0.003558977,-0.009122240,-0.230569512,0.973006606
1785942434.775981903,2,1007,-0.744859338,-0.505608201,-0.024456659,0.002363077,-0.010811057,-0.232230201,0.972597897
